datetime,forecast,Номер скважины
1992-05-26,8.426544752669718,27
1992-05-27,8.418070859310884,27
1992-05-28,8.409625118837862,27
1992-05-29,8.401168240183983,27
1992-05-30,8.392719865927814,27
1992-05-31,8.38429955977513,27
1992-06-01,8.375868148984187,27
1992-06-02,8.367445216979984,27
1992-06-03,8.359050268552265,27
1992-06-04,8.350644248927868,27
1992-06-05,8.342266156691817,27
1992-06-06,8.33387701548891,27
1992-06-07,8.325496310565644,27
1992-06-08,8.317143448927482,27
1992-06-09,8.308779571596395,27
1992-06-10,8.300443481643962,27
1992-06-11,8.29209639811698,27
1992-06-12,8.283757708575642,27
1992-06-13,8.275446722731356,27
1992-06-14,8.267124776419637,27
1992-06-15,8.2588111988151,27
1992-06-16,8.250525241478021,27
1992-06-17,8.242228356680918,27
1992-06-18,8.233959036692626,27
1992-06-19,8.225678811185524,27
1992-06-20,8.21740691243037,27
1992-06-21,8.209162495472691,27
1992-06-22,8.20090720583814,27
1992-06-23,8.19266021787955,27
1992-06-24,8.184440628957088,27
1992-06-25,8.176210200100785,27
1992-06-26,8.16800711526617,27
1992-06-27,8.159793212263182,27
1992-06-28,8.151587569316973,27
1992-06-29,8.143409188046018,27
1992-06-30,8.135220021185573,27
1992-07-01,8.127039089506772,27
1992-07-02,8.118885337404775,27
1992-07-03,8.110720832194056,27
1992-07-04,8.102583451986353,27
1992-07-05,8.094435340261061,27
1992-07-06,8.086295422431588,27
1992-07-07,8.078182547918274,27
1992-07-08,8.0700589742053,27
1992-07-09,8.061943569712259,27
1992-04-11,11.908933169122392,28
1992-04-12,11.893336390568551,28
1992-04-13,11.877800731861095,28
1992-04-14,11.862325794851268,28
1992-04-15,11.846911185011969,28
1992-04-16,11.831556511395496,28
1992-04-17,11.81626138659191,28
1992-04-18,11.801025426687971,28
1992-04-19,11.785848251226678,28
1992-04-20,11.770729483167349,28
1992-04-21,11.755668748846295,28
1992-04-22,11.74066567793802,28
1992-04-23,11.725719903416984,28
1992-04-24,11.71083106151989,28
1992-04-25,11.695998791708492,28
1992-04-26,11.681222736632932,28
1992-04-27,11.66650254209558,28
1992-04-28,11.651837857015366,28
1992-04-29,11.637228333392615,28
1992-04-30,11.622673626274372,28
1992-05-01,11.608173393720165,28
1992-05-02,11.593727296768296,28
1992-05-03,11.579334999402544,28
1992-05-04,11.564996168519341,28
1992-05-05,11.550710473895391,28
1992-05-06,11.536477588155723,28
1992-05-07,11.522297186742191,28
1992-05-08,11.508168947882387,28
1992-05-09,11.494092552558966,28
1992-05-10,11.480067684479405,28
1992-05-11,11.466094030046126,28
1992-05-12,11.452171278327082,28
1992-05-13,11.438299121026674,28
1992-05-14,11.424477252457075,28
1992-05-15,11.41070536950996,28
1992-05-16,11.396983171628555,28
1992-05-17,11.383310360780126,28
1992-05-18,11.369686641428755,28
1992-05-19,11.356111720508537,28
1992-05-20,11.342585307397089,28
1992-05-21,11.329107113889414,28
1992-05-22,11.315676854172123,28
1992-05-23,11.302294244797968,28
1992-05-24,11.28895900466072,28
1992-05-25,11.275670854970366,28
1992-05-26,11.26242951922863,28
1992-05-27,11.249234723204815,28
1992-05-28,11.236086194911937,28
1992-05-29,11.222983664583191,28
1992-05-30,11.209926864648692,28
1992-05-31,11.196915529712527,28
1992-06-01,11.183949396530112,28
1992-06-02,11.1710282039858,28
1992-06-03,11.158151693070815,28
1992-06-04,11.145319606861436,28
1992-06-05,11.132531690497462,28
1992-06-06,11.119787691160967,28
1992-06-07,11.107087358055285,28
1992-06-08,11.0944304423843,28
1992-06-09,11.081816697331973,28
1992-06-10,11.069245878042107,28
1992-06-11,11.056717741598415,28
1992-06-12,11.044232047004773,28
1992-06-13,11.031788555165774,28
1992-06-14,11.019387028867483,28
1992-06-15,11.007027232758446,28
1992-06-16,10.994708933330942,28
1992-06-17,10.982431898902435,28
1992-06-18,10.970195899597288,28
1992-06-19,10.958000707328674,28
1992-06-20,10.945846095780734,28
1992-06-21,10.93373184039092,28
1992-06-22,10.921657718332574,28
1992-06-23,10.909623508497718,28
1992-06-24,10.897628991480055,28
1992-06-25,10.88567394955814,28
1992-06-26,10.873758166678813,28
1992-06-27,10.861881428440785,28
1992-06-28,10.850043522078431,28
1992-06-29,10.83824423644579,28
1992-06-30,10.826483362000747,28
1992-07-01,10.814760690789392,28
1992-07-02,10.803076016430591,28
1992-07-03,10.791429134100715,28
1992-07-04,10.77981984051857,28
1992-07-05,10.76824793393048,28
1992-07-06,10.756713214095576,28
1992-07-07,10.745215482271236,28
1992-07-08,10.733754541198707,28
1992-07-09,10.722330195088873,28
1992-04-11,1.4234672940122974,29
1992-04-12,1.4169396179737483,29
1992-04-13,1.4104418762755548,29
1992-04-14,1.4039739316460869,29
1992-04-15,1.3975356474432081,29
1992-04-16,1.3911268876513907,29
1992-04-17,1.3847475168788401,29
1992-04-18,1.3752332704888222,29
1992-04-19,1.3689267839928227,29
1992-04-20,1.3626492175155414,29
1992-04-21,1.3564004384367807,29
1992-04-22,1.3501803147445077,29
1992-04-23,1.3439887150320649,29
1992-04-24,1.337825508495393,29
1992-04-25,1.331690564930269,29
1992-04-26,1.3255837547295548,29
1992-04-27,1.319504948880459,29
1992-04-28,1.3134540189618127,29
1992-04-29,1.3044296119807273,29
1992-04-30,1.298447813903653,29
1992-05-01,1.2924934469028948,29
1992-05-02,1.2865663851861844,29
1992-05-03,1.2806665035381062,29
1992-05-04,1.2747936773174526,29
1992-05-05,1.2689477824545903,29
1992-05-06,1.263128695448839,29
1992-05-07,1.257336293365863,29
1992-05-08,1.2515704538350731,29
1992-05-09,1.2429712330189255,29
1992-05-10,1.2372712681735698,29
1992-05-11,1.2315974419856306,29
1992-05-12,1.2259496345895595,29
1992-05-13,1.2203277266694825,29
1992-05-14,1.2147315994566794,29
1992-05-15,1.2091611347270745,29
1992-05-16,1.2036162147987388,29
1992-05-17,1.1980967225294046,29
1992-05-18,1.19260254131399,29
1992-05-19,1.1871335550821358,29
1992-05-20,1.1789770637339028,29
1992-05-21,1.173570560640149,29
1992-05-22,1.1681888504593383,29
1992-05-23,1.1628318194971798,29
1992-05-24,1.1574993545807584,29
1992-05-25,1.1521913430561412,29
1992-05-26,1.146907672786,29
1992-05-27,1.1416482321472403,29
1992-05-28,1.136412910028645,29
1992-05-29,1.131201595828526,29
1992-05-30,1.1260141794523864,29
1992-05-31,1.118277623718305,29
1992-06-01,1.1131494735461884,29
1992-06-02,1.1080448398279739,29
1992-06-03,1.1029636147229027,29
1992-06-04,1.0979056908847482,29
1992-06-05,1.092870961459547,29
1992-06-06,1.0878593200833429,29
1992-06-07,1.082870660879938,29
1992-06-08,1.0779048784586578,29
1992-06-09,1.0729618679121233,29
1992-06-10,1.0655898210559434,29
1992-06-11,1.0607032843781512,29
1992-06-12,1.05583915617333,29
1992-06-13,1.0509973336816538,29
1992-06-14,1.0461777146145272,29
1992-06-15,1.0413801971524266,29
1992-06-16,1.0366046799427473,29
1992-06-17,1.0318510620976635,29
1992-06-18,1.0271192431919962,29
1992-06-19,1.0224091232610926,29
1992-06-20,1.0177206027987125,29
1992-06-21,1.0107281045611645,29
1992-06-22,1.0060931504196928,29
1992-06-23,1.0014794510546505,29
1992-06-24,0.9968869089967842,29
1992-06-25,0.9923154272238105,29
1992-06-26,0.9877649091583667,29
1992-06-27,0.9832352586659706,29
1992-06-28,0.9787263800529893,29
1992-06-29,0.9742381780646179,29
1992-06-30,0.9697705578828667,29
1992-07-01,0.9653234251245586,29
1992-07-02,0.9586909345075024,29
1992-07-03,0.9542946102168899,29
1992-07-04,0.9499184464040419,29
1992-07-05,0.9455623506178934,29
1992-07-06,0.941226230831337,29
1992-07-07,0.9369099954392801,29
1992-07-08,0.9326135532567081,29
1992-07-09,0.9283368135167593,29
1992-04-11,11.34508063252592,30
1992-04-12,11.335924423081826,30
1992-04-13,11.326790346863275,30
1992-04-14,11.317678314842974,30
1992-04-15,11.308588238494156,30
1992-04-16,11.29952002978698,30
1992-04-17,11.290473601184939,30
1992-04-18,11.28144886564131,30
1992-04-19,11.272445736595657,30
1992-04-20,11.263464127970316,30
1992-04-21,11.254503954166957,30
1992-04-22,11.245565130063149,30
1992-04-23,11.23664757100897,30
1992-04-24,11.227751192823634,30
1992-04-25,11.218875911792153,30
1992-04-26,11.21002164466204,30
1992-04-27,11.201188308640017,30
1992-04-28,11.19237582138876,30
1992-04-29,11.183584101023692,30
1992-04-30,11.174813066109776,30
1992-05-01,11.166062635658344,30
1992-05-02,11.15733272912396,30
1992-05-03,11.14862326640132,30
1992-05-04,11.139934167822132,30
1992-05-05,11.131265354152093,30
1992-05-06,11.122616746587825,30
1992-05-07,11.113988266753882,30
1992-05-08,11.105379836699763,30
1992-05-09,11.096791378896953,30
1992-05-10,11.088222816235987,30
1992-05-11,11.079674072023554,30
1992-05-12,11.0711450699796,30
1992-05-13,11.062635734234481,30
1992-05-14,11.054145989326118,30
1992-05-15,11.045675760197193,30
1992-05-16,11.037224972192364,30
1992-05-17,11.028793551055495,30
1992-05-18,11.020381422926912,30
1992-05-19,11.011988514340704,30
1992-05-20,11.003614752222004,30
1992-05-21,10.995260063884341,30
1992-05-22,10.986924377026964,30
1992-05-23,10.97860761973224,30
1992-05-24,10.97030972046303,30
1992-05-25,10.96203060806011,30
1992-05-26,10.953770211739608,30
1992-05-27,10.945528461090468,30
1992-05-28,10.937305286071918,30
1992-05-29,10.92910061701098,30
1992-05-30,10.92091438459998,30
1992-05-31,10.912746519894105,30
1992-06-01,10.90459695430895,30
1992-06-02,10.8964656196181,30
1992-06-03,10.888352447950744,30
1992-06-04,10.880257371789279,30
1992-06-05,10.872180323966957,30
1992-06-06,10.864121237665556,30
1992-06-07,10.856080046413034,30
1992-06-08,10.848056684081248,30
1992-06-09,10.84005108488366,30
1992-06-10,10.832063183373075,30
1992-06-11,10.824092914439387,30
1992-06-12,10.816140213307357,30
1992-06-13,10.808205015534401,30
1992-06-14,10.800287257008398,30
1992-06-15,10.792386873945503,30
1992-06-16,10.784503802888015,30
1992-06-17,10.776637980702198,30
1992-06-18,10.768789344576195,30
1992-06-19,10.760957832017898,30
1992-06-20,10.753143380852865,30
1992-06-21,10.745345929222248,30
1992-06-22,10.737565415580738,30
1992-06-23,10.729801778694517,30
1992-06-24,10.722054957639243,30
1992-06-25,10.714324891798034,30
1992-06-26,10.706611520859484,30
1992-06-27,10.698914784815681,30
1992-06-28,10.691234623960247,30
1992-06-29,10.68357097888639,30
1992-06-30,10.675923790484989,30
1992-07-01,10.668292999942652,30
1992-07-02,10.660678548739844,30
1992-07-03,10.653080378648982,30
1992-07-04,10.645498431732577,30
1992-07-05,10.637932650341376,30
1992-07-06,10.630382977112513,30
1992-07-07,10.622849354967695,30
1992-07-08,10.615331727111379,30
1992-07-09,10.607830037028977,30
1992-04-11,1.1822556676758196,31
1992-04-12,1.1791674743340026,31
1992-04-13,1.1760922670540763,31
1992-04-14,1.1730299706086282,31
1992-04-15,1.1699805103251042,31
1992-04-16,1.1669438120808404,31
1992-04-17,1.1639198022981483,31
1992-04-18,1.1609084079394494,31
1992-04-19,1.1579095565024629,31
1992-04-20,1.1549231760154437,31
1992-04-21,1.1519491950324696,31
1992-04-22,1.1489875426287766,31
1992-04-23,1.1460381483961453,31
1992-04-24,1.1431009424383334,31
1992-04-25,1.1401758553665577,31
1992-04-26,1.1372628182950193,31
1992-04-27,1.1343617628364793,31
1992-04-28,1.1314726210978776,31
1992-04-29,1.1285953256759986,31
1992-04-30,1.125729809653181,31
1992-05-01,1.12287600659307,31
1992-05-02,1.120033850536416,31
1992-05-03,1.1172032759969153,31
1992-05-04,1.114384217957094,31
1992-05-05,1.1115766118642305,31
1992-05-06,1.108780393626326,31
1992-05-07,1.1059954996081112,31
1992-05-08,1.1032218666270945,31
1992-05-09,1.1004594319496517,31
1992-05-10,1.097708133287155,31
1992-05-11,1.09496790879214,31
1992-05-12,1.0922386970545146,31
1992-05-13,1.089520437097801,31
1992-05-14,1.086813068375421,31
1992-05-15,1.0841165307670166,31
1992-05-16,1.0814307645748058,31
1992-05-17,1.0787557105199788,31
1992-05-18,1.076091309739126,31
1992-05-19,1.0734375037807065,31
1992-05-20,1.0707942346015475,31
1992-05-21,1.0681614445633825,31
1992-05-22,1.06553907642942,31
1992-05-23,1.0629270733609502,31
1992-05-24,1.0603253789139835,31
1992-05-25,1.0577339370359224,31
1992-05-26,1.0551526920622665,31
1992-05-27,1.0525815887133505,31
1992-05-28,1.0500205720911142,31
1992-05-29,1.0474695876759048,31
1992-05-30,1.0449285813233091,31
1992-05-31,1.042397499261019,31
1992-06-01,1.0398762880857266,31
1992-06-02,1.0373648947600511,31
1992-06-03,1.034863266609492,31
1992-06-04,1.0323713513194175,31
1992-06-05,1.0298890969320778,31
1992-06-06,1.027416451843651,31
1992-06-07,1.0249533648013156,31
1992-06-08,1.0224997849003505,31
1992-06-09,1.0200556615812661,31
1992-06-10,1.0176209446269622,31
1992-06-11,1.0151955841599118,31
1992-06-12,1.012779530639374,31
1992-06-13,1.010372734858632,31
1992-06-14,1.0079751479422605,31
1992-06-15,1.0055867213434173,31
1992-06-16,1.0032074068411603,31
1992-06-17,1.0008371565377914,31
1992-06-18,0.998475922856228,31
1992-06-19,0.9961236585373949,31
1992-06-20,0.9937803166376444,31
1992-06-21,0.9914458505262002,31
1992-06-22,0.9891202138826268,31
1992-06-23,0.9868033606943203,31
1992-06-24,0.9844952452540255,31
1992-06-25,0.9821958221573756,31
1992-06-26,0.9799050463004546,31
1992-06-27,0.9776228728773851,31
1992-06-28,0.9753492573779359,31
1992-06-29,0.973084155585153,31
1992-06-30,0.9708275235730157,31
1992-07-01,0.9685793177041094,31
1992-07-02,0.9663394946273267,31
1992-07-03,0.9641080112755835,31
1992-07-04,0.961884824863562,31
1992-07-05,0.9596698928854713,31
1992-07-06,0.9574631731128309,31
1992-07-07,0.9552646235922735,31
1992-07-08,0.9530742026433685,31
1992-07-09,0.9508918688564681,31
1992-04-11,5.2691591207466955,32
1992-04-12,5.265452858065165,32
1992-04-13,5.261754405218382,32
1992-04-14,5.2580637348166865,32
1992-04-15,5.254380819604713,32
1992-04-16,5.250705632460544,32
1992-04-17,5.247038146394867,32
1992-04-18,5.243378334550146,32
1992-04-19,5.239726170199794,32
1992-04-20,5.236081626747356,32
1992-04-21,5.232444677725692,32
1992-04-22,5.228815296796168,32
1992-04-23,5.225193457747863,32
1992-04-24,5.2215791344967615,32
1992-04-25,5.21797230108498,32
1992-04-26,5.21437293167997,32
1992-04-27,5.210781000573747,32
1992-04-28,5.207196482182122,32
1992-04-29,5.2036193510439315,32
1992-04-30,5.200049581820279,32
1992-05-01,5.196487149293781,32
1992-05-02,5.192932028367822,32
1992-05-03,5.1893841940658065,32
1992-05-04,5.1858436215304256,32
1992-05-05,5.182310286022927,32
1992-05-06,5.178784162922383,32
1992-05-07,5.175265227724979,32
1992-05-08,5.171753456043288,32
1992-05-09,5.168248823605567,32
1992-05-10,5.164751306255054,32
1992-05-11,5.161260879949261,32
1992-05-12,5.15777752075929,32
1992-05-13,5.154301204869136,32
1992-05-14,5.150831908575006,32
1992-05-15,5.147369608284639,32
1992-05-16,5.143914280516635,32
1992-05-17,5.140465901899784,32
1992-05-18,5.137024449172401,32
1992-05-19,5.13358989918167,32
1992-05-20,5.130162228882987,32
1992-05-21,5.126741415339311,32
1992-05-22,5.123327435720523,32
1992-05-23,5.11992026730278,32
1992-05-24,5.116519887467885,32
1992-05-25,5.113126273702652,32
1992-05-26,5.109739403598283,32
1992-05-27,5.106359254849748,32
1992-05-28,5.102985805255161,32
1992-05-29,5.099619032715177,32
1992-05-30,5.096258915232377,32
1992-05-31,5.092905430910665,32
1992-06-01,5.089558557954675,32
1992-06-02,5.086218274669165,32
1992-06-03,5.082884559458438,32
1992-06-04,5.079557390825748,32
1992-06-05,5.076236747372719,32
1992-06-06,5.072922607798771,32
1992-06-07,5.069614950900539,32
1992-06-08,5.066313755571311,32
1992-06-09,5.063019000800459,32
1992-06-10,5.059730665672872,32
1992-06-11,5.056448729368411,32
1992-06-12,5.0531731711613395,32
1992-06-13,5.0499039704197894,32
1992-06-14,5.046641106605203,32
1992-06-15,5.043384559271799,32
1992-06-16,5.040134308066029,32
1992-06-17,5.036890332726046,32
1992-06-18,5.033652613081176,32
1992-06-19,5.030421129051383,32
1992-06-20,5.027195860646759,32
1992-06-21,5.023976787966989,32
1992-06-22,5.020763891200852,32
1992-06-23,5.017557150625694,32
1992-06-24,5.014356546606929,32
1992-06-25,5.011162059597528,32
1992-06-26,5.007973670137527,32
1992-06-27,5.004791358853515,32
1992-06-28,5.001615106458153,32
1992-06-29,4.998444893749673,32
1992-06-30,4.9952807016113985,32
1992-07-01,4.992122511011256,32
1992-07-02,4.988970303001292,32
1992-07-03,4.985824058717202,32
1992-07-04,4.982683759377849,32
1992-07-05,4.9795493862848,32
1992-07-06,4.9764209208218535,32
1992-07-07,4.973298344454575,32
1992-07-08,4.970181638729838,32
1992-07-09,4.967070785275366,32
1992-04-11,2.9044146246215017,33
1992-04-12,2.8919434958832344,33
1992-04-13,2.87962108222408,33
1992-04-14,2.8674444926818237,33
1992-04-15,2.8554109138906947,33
1992-04-16,2.8435176074328727,33
1992-04-17,2.8317619072994176,33
1992-04-18,2.820141217455318,33
1992-04-19,2.808653009503669,33
1992-04-20,2.7972948204442396,33
1992-04-21,2.7860642505219726,33
1992-04-22,2.7749589611611807,33
1992-04-23,2.7639766729814466,33
1992-04-24,2.753115163891439,33
1992-04-25,2.742372267257051,33
1992-04-26,2.731745870140485,33
1992-04-27,2.72123391160704,33
1992-04-28,2.71083438109657,33
1992-04-29,2.7005453168567106,33
1992-04-30,2.6903648044351303,33
1992-05-01,2.680290975228192,33
1992-05-02,2.6703220050835705,33
1992-05-03,2.6604561129544515,33
1992-05-04,2.6506915596030964,33
1992-05-05,2.6410266463516456,33
1992-05-06,2.6314597138781397,33
1992-05-07,2.62198914105584,33
1992-05-08,2.6126133438340338,33
1992-05-09,2.603330774158562,33
1992-05-10,2.594139918930446,33
1992-05-11,2.5850392990010125,33
1992-05-12,2.576027468202027,33
1992-05-13,2.5671030124094094,33
1992-05-14,2.5582645486391553,33
1992-05-15,2.5495107241741817,33
1992-05-16,2.540840215720837,33
1992-05-17,2.5322517285939097,33
1992-05-18,2.523743995928997,33
1992-05-19,2.5153157779211597,33
1992-05-20,2.5069658610888306,33
1992-05-21,2.4986930575620048,33
1992-05-22,2.490496204393753,33
1992-05-23,2.4823741628941827,33
1992-05-24,2.4743258179859717,33
1992-05-25,2.4663500775806644,33
1992-05-26,2.4584458719749436,33
1992-05-27,2.4506121532661242,33
1992-05-28,2.4428478947861536,33
1992-05-29,2.4351520905534323,33
1992-05-30,2.4275237547417916,33
1992-05-31,2.4199619211660073,33
1992-06-01,2.4124656427832316,33
1992-06-02,2.405033991209781,33
1992-06-03,2.3976660562527106,33
1992-06-04,2.390360945455655,33
1992-06-05,2.3831177836584203,33
1992-06-06,2.375935712569837,33
1992-06-07,2.3688138903534117,33
1992-06-08,2.3617514912253212,33
1992-06-09,2.3547477050643217,33
1992-06-10,2.3478017370331523,33
1992-06-11,2.3409128072110477,33
1992-06-12,2.3340801502369612,33
1992-06-13,2.327303014963146,33
1992-06-14,2.320580664118732,33
1992-06-15,2.3139123739829652,33
1992-06-16,2.307297434067782,33
1992-06-17,2.3007351468094024,33
1992-06-18,2.29422482726865,33
1992-06-19,2.287765802839696,33
1992-06-20,2.281357412966962,33
1992-06-21,2.274999008869904,33
1992-06-22,2.2686899532754263,33
1992-06-23,2.26242962015767,33
1992-06-24,2.256217394484946,33
1992-06-25,2.250052671973577,33
1992-06-26,2.243934858848423,33
1992-06-27,2.237863371609891,33
1992-06-28,2.2318376368072017,33
1992-06-29,2.225857090817742,33
1992-06-30,2.2199211796322853,33
1992-07-01,2.2140293586459143,33
1992-07-02,2.2081810924544616,33
1992-07-03,2.2023758546562986,33
1992-07-04,2.1966131276593064,33
1992-07-05,2.19089240249287,33
1992-07-06,2.185213178624744,33
1992-07-07,2.1795749637826383,33
1992-07-08,2.173977273780385,33
1992-07-09,2.168419632348545,33
1992-04-11,5.392098204904805,34
1992-04-12,5.386685054744107,34
1992-04-13,5.381282201137202,34
1992-04-14,5.3758896152665425,34
1992-04-15,5.370507268421034,34
1992-04-16,5.365135131995534,34
1992-04-17,5.359773177490371,34
1992-04-18,5.354421376510866,34
1992-04-19,5.349079700766846,34
1992-04-20,5.343748122072166,34
1992-04-21,5.338426612344239,34
1992-04-22,5.333115143603563,34
1992-04-23,5.327813687973243,34
1992-04-24,5.322522217678534,34
1992-04-25,5.3172407050463715,34
1992-04-26,5.311969122504908,34
1992-04-27,5.306707442583055,34
1992-04-28,5.301455637910027,34
1992-04-29,5.296213681214884,34
1992-04-30,5.290981545326081,34
1992-05-01,5.285759203171016,34
1992-05-02,5.280546627775584,34
1992-05-03,5.275343792263734,34
1992-05-04,5.270150669857024,34
1992-05-05,5.264967233874179,34
1992-05-06,5.259793457730657,34
1992-05-07,5.254629314938211,34
1992-05-08,5.249474779104456,34
1992-05-09,5.24432982393244,34
1992-05-10,5.239194423220213,34
1992-05-11,5.234068550860402,34
1992-05-12,5.228952180839788,34
1992-05-13,5.223845287238881,34
1992-05-14,5.218747844231506,34
1992-05-15,5.2136598260843785,34
1992-05-16,5.208581207156697,34
1992-05-17,5.203511961899726,34
1992-05-18,5.198452064856386,34
1992-05-19,5.193401490660844,34
1992-05-20,5.188360214038113,34
1992-05-21,5.183328209803639,34
1992-05-22,5.178305452862907,34
1992-05-23,5.173291918211037,34
1992-05-24,5.168287580932388,34
1992-05-25,5.163292416200161,34
1992-05-26,5.158306399276008,34
1992-05-27,5.153329505509638,34
1992-05-28,5.14836171033843,34
1992-05-29,5.143402989287044,34
1992-05-30,5.138453317967038,34
1992-05-31,5.13351267207648,34
1992-06-01,5.128581027399574,34
1992-06-02,5.1236583598062735,34
1992-06-03,5.118744645251913,34
1992-06-04,5.113839859776823,34
1992-06-05,5.1089439795059635,34
1992-06-06,5.104056980648553,34
1992-06-07,5.099178839497694,34
1992-06-08,5.09430953243001,34
1992-06-09,5.08944903590528,34
1992-06-10,5.084597326466072,34
1992-06-11,5.079754380737384,34
1992-06-12,5.074920175426286,34
1992-06-13,5.0700946873215536,34
1992-06-14,5.065277893293326,34
1992-06-15,5.060469770292737,34
1992-06-16,5.0556702953515735,34
1992-06-17,5.050879445581922,34
1992-06-18,5.046097198175814,34
1992-06-19,5.041323530404891,34
1992-06-20,5.0365584196200475,34
1992-06-21,5.031801843251096,34
1992-06-22,5.027053778806421,34
1992-06-23,5.022314203872642,34
1992-06-24,5.017583096114274,34
1992-06-25,5.0128604332733895,34
1992-06-26,5.00814619316929,34
1992-06-27,5.003440353698167,34
1992-06-28,4.998742892832773,34
1992-06-29,4.994053788622095,34
1992-06-30,4.98937301919102,34
1992-07-01,4.984700562740017,34
1992-07-02,4.98003639754481,34
1992-07-03,4.9753805019560495,34
1992-07-04,4.970732854399002,34
1992-07-05,4.966093433373222,34
1992-07-06,4.961462217452236,34
1992-07-07,4.956839185283232,34
1992-07-08,4.952224315586737,34
1992-07-09,4.947617587156311,34
1992-04-11,5.47021491357201,35
1992-04-12,5.456457739393039,35
1992-04-13,5.442803840600988,35
1992-04-14,5.429251931478405,35
1992-04-15,5.415800748605809,35
1992-04-16,5.402449050366946,35
1992-04-17,5.389195616467395,35
1992-04-18,5.376039247466096,35
1992-04-19,5.362978764319398,35
1992-04-20,5.3500130079372425,35
1992-04-21,5.337140838751074,35
1992-04-22,5.324361136293155,35
1992-04-23,5.311672798786889,35
1992-04-24,5.29907474274784,35
1992-04-25,5.2865659025951155,35
1992-04-26,5.274145230272786,35
1992-04-27,5.261811694881046,35
1992-04-28,5.24956428231682,35
1992-04-29,5.237401994923529,35
1992-04-30,5.225323851149732,35
1992-05-01,5.213328885216401,35
1992-05-02,5.201416146792551,35
1992-05-03,5.189584700678982,35
1992-05-04,5.177833626499915,35
1992-05-05,5.1661620184022485,35
1992-05-06,5.154568984762272,35
1992-05-07,5.143053647899549,35
1992-05-08,5.131615143797831,35
1992-05-09,5.120252621832755,35
1992-05-10,5.108965244506142,35
1992-05-11,5.097752187186719,35
1992-05-12,5.086612637857066,35
1992-05-13,5.075545796866623,35
1992-05-14,5.064550876690581,35
1992-05-15,5.053627101694492,35
1992-05-16,5.0427737079044475,35
1992-05-17,5.031989942782651,35
1992-05-18,5.0212750650082585,35
1992-05-19,5.010628344263322,35
1992-05-20,5.000049061023713,35
1992-05-21,4.989536506354871,35
1992-05-22,4.979089981712268,35
1992-05-23,4.968708798746437,35
1992-05-24,4.958392279112468,35
1992-05-25,4.948139754283816,35
1992-05-26,4.937950565370353,35
1992-05-27,4.927824062940499,35
1992-05-28,4.917759606847367,35
1992-05-29,4.907756566058793,35
1992-05-30,4.897814318491143,35
1992-05-31,4.88793225084683,35
1992-06-01,4.8781097584554,35
1992-06-02,4.868346245118132,35
1992-06-03,4.858641122956043,35
1992-06-04,4.848993812261204,35
1992-06-05,4.839403741351304,35
1992-06-06,4.829870346427354,35
1992-06-07,4.820393071434469,35
1992-06-08,4.810971367925645,35
1992-06-09,4.80160469492844,35
1992-06-10,4.792292518814524,35
1992-06-11,4.783034313171969,35
1992-06-12,4.773829558680275,35
1992-06-13,4.764677742988006,35
1992-06-14,4.755578360593011,35
1992-06-15,4.746530912725147,35
1992-06-16,4.737534907231444,35
1992-06-17,4.728589858463666,35
1992-06-18,4.719695287168182,35
1992-06-19,4.710850720378124,35
1992-06-20,4.702055691307743,35
1992-06-21,4.693309739248945,35
1992-06-22,4.684612409469919,35
1992-06-23,4.675963253115836,35
1992-06-24,4.667361827111548,35
1992-06-25,4.658807694066257,35
1992-06-26,4.650300422180095,35
1992-06-27,4.641839585152569,35
1992-06-28,4.633424762092842,35
1992-06-29,4.625055537431788,35
1992-06-30,4.616731500835789,35
1992-07-01,4.608452247122243,35
1992-07-02,4.600217376176715,35
1992-07-03,4.5920264928717245,35
1992-07-04,4.583879206987111,35
1992-07-05,4.575775133131954,35
1992-07-06,4.567713890668003,35
1992-07-07,4.559695103634581,35
1992-07-08,4.551718400674945,35
1992-07-09,4.543783414964046,35
1992-04-11,2.7693666341378056,36
1992-04-12,2.762666325374104,36
1992-04-13,2.756014415391379,36
1992-04-14,2.749410324311359,36
1992-04-15,2.742853481936126,36
1992-04-16,2.736343327541332,36
1992-04-17,2.7298793096747835,36
1992-04-18,2.723460885960235,36
1992-04-19,2.717087522906237,36
1992-04-20,2.710758695719878,36
1992-04-21,2.70447388812528,36
1992-04-22,2.6982325921866983,36
1992-04-23,2.692034308136094,36
1992-04-24,2.6858785442050417,36
1992-04-25,2.6797648164608487,36
1992-04-26,2.6736926486467545,36
1992-04-27,2.6676615720261005,36
1992-04-28,2.6616711252303453,36
1992-04-29,2.6557208541108195,36
1992-04-30,2.6498103115941087,36
1992-05-01,2.6439390575409605,36
1992-05-02,2.6381066586086197,36
1992-05-03,2.632312688116481,36
1992-05-04,2.626556725914982,36
1992-05-05,2.6208383582576307,36
1992-05-06,2.6151571776760862,36
1992-05-07,2.609512782858204,36
1992-05-08,2.603904778528967,36
1992-05-09,2.5983327753342165,36
1992-05-10,2.592796389727107,36
1992-05-11,2.5872952438572185,36
1992-05-12,2.581828965462236,36
1992-05-13,2.5763971877621428,36
1992-05-14,2.570999549355847,36
1992-05-15,2.5656356941201888,36
1992-05-16,2.5603052711112437,36
1992-05-17,2.555007934467882,36
1992-05-18,2.5497433433175116,36
1992-05-19,2.544511161683944,36
1992-05-20,2.539311058397339,36
1992-05-21,2.534142707006159,36
1992-05-22,2.529005785691089,36
1992-05-23,2.52389997718087,36
